id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
4990498	被ダメ時ダメージアップⅢ	Damage Up On Hit III	受攻击时伤害提升Ⅲ	受攻擊時傷害上升Ⅲ	攻撃を受けた時、自身に「スキルダメージ+{0}%」を付与(上限8%)	When hit by an attack, boosts own skill damage by {0}%. (MAX 8%)	受到攻击时，赋予自身“技能伤害+{0}%”（上限8%）。	受到攻擊時，賦予自身「技能傷害+{0}%」（上限8%）。
4990499	被ダメ時ダメージアップⅢ	Damage Up On Hit III	受攻击时伤害提升Ⅲ	受攻擊時傷害上升Ⅲ	攻撃を受けた時、自身に「スキルダメージ+{0}%」を付与(上限24%)	When hit by an attack, boosts own skill damage by {0}%. (MAX 24%)	受到攻击时，赋予自身“技能伤害+{0}%”（上限24%）。	受到攻擊時，賦予自身「技能傷害+{0}%」（上限24%）。
4990500	被ダメ時ダメージアップⅢ	Damage Up On Hit III	受攻击时伤害提升Ⅲ	受攻擊時傷害上升Ⅲ	攻撃を受けた時、自身に「スキルダメージ+{0}%」を付与(上限40%)	When hit by an attack, boosts own skill damage by {0}%. (MAX 40%)	受到攻击时，赋予自身“技能伤害+{0}%”（上限40%）。	受到攻擊時，賦予自身「技能傷害+{0}%」（上限40%）。
4990501	被ダメ時ダメージアップⅢ	Damage Up On Hit III	受攻击时伤害提升Ⅲ	受攻擊時傷害上升Ⅲ	攻撃を受けた時、自身に「スキルダメージ+{0}%」を付与(上限56%)	When hit by an attack, boosts own skill damage by {0}%. (MAX 56%)	受到攻击时，赋予自身“技能伤害+{0}%”（上限56%）。	受到攻擊時，賦予自身「技能傷害+{0}%」（上限56%）。
4990502	被ダメ時ダメージアップⅢ	Damage Up On Hit III	受攻击时伤害提升Ⅲ	受攻擊時傷害上升Ⅲ	攻撃を受けた時、自身に「スキルダメージ+{0}%」を付与(上限72%)	When hit by an attack, boosts own skill damage by {0}%. (MAX 72%)	受到攻击时，赋予自身“技能伤害+{0}%”（上限72%）。	受到攻擊時，賦予自身「技能傷害+{0}%」（上限72%）。
4990503	会心アタックブレイクアップⅢ	Critical Attack Stun Up III	暴击攻击破防提升Ⅲ	重擊攻擊破防上升Ⅲ	クリティカル攻撃時、ブレイクダメージ+{0}%	On critical attack, boosts stun damage by {0}%.	暴击时，破防伤害+{0}%。	重擊攻擊時，破防傷害+{0}%。
4990504	会心アタックブレイクアップⅢ	Critical Attack Stun Up III	暴击攻击破防提升Ⅲ	重擊攻擊破防上升Ⅲ	クリティカル攻撃時、ブレイクダメージ+{0}%	On critical attack, boosts stun damage by {0}%.	暴击时，破防伤害+{0}%。	重擊攻擊時，破防傷害+{0}%。
4990505	会心アタックブレイクアップⅢ	Critical Attack Stun Up III	暴击攻击破防提升Ⅲ	重擊攻擊破防上升Ⅲ	クリティカル攻撃時、ブレイクダメージ+{0}%	On critical attack, boosts stun damage by {0}%.	暴击时，破防伤害+{0}%。	重擊攻擊時，破防傷害+{0}%。
4990506	会心アタックブレイクアップⅢ	Critical Attack Stun Up III	暴击攻击破防提升Ⅲ	重擊攻擊破防上升Ⅲ	クリティカル攻撃時、ブレイクダメージ+{0}%	On critical attack, boosts stun damage by {0}%.	暴击时，破防伤害+{0}%。	重擊攻擊時，破防傷害+{0}%。
4990507	会心アタックブレイクアップⅢ	Critical Attack Stun Up III	暴击攻击破防提升Ⅲ	重擊攻擊破防上升Ⅲ	クリティカル攻撃時、ブレイクダメージ+{0}%	On critical attack, boosts stun damage by {0}%.	暴击时，破防伤害+{0}%。	重擊攻擊時，破防傷害+{0}%。
4990508	火得会心ダメージアップⅢ	Fire Affinity Critical Damage Up III	擅火暴击伤害提升Ⅲ	擅火重擊傷害上升Ⅲ	得意属性が火属性の時、クリティカルダメージ+{0}%	While equipped to a character with Fire affinity, boosts critical damage by {0}%.	自身属性为火属性时，暴击伤害+{0}%。	自身屬性為火屬性時，重擊傷害+{0}%。
4990509	火得会心ダメージアップⅢ	Fire Affinity Critical Damage Up III	擅火暴击伤害提升Ⅲ	擅火重擊傷害上升Ⅲ	得意属性が火属性の時、クリティカルダメージ+{0}%	While equipped to a character with Fire affinity, boosts critical damage by {0}%.	自身属性为火属性时，暴击伤害+{0}%。	自身屬性為火屬性時，重擊傷害+{0}%。
4990510	火得会心ダメージアップⅢ	Fire Affinity Critical Damage Up III	擅火暴击伤害提升Ⅲ	擅火重擊傷害上升Ⅲ	得意属性が火属性の時、クリティカルダメージ+{0}%	While equipped to a character with Fire affinity, boosts critical damage by {0}%.	自身属性为火属性时，暴击伤害+{0}%。	自身屬性為火屬性時，重擊傷害+{0}%。
4990511	火得会心ダメージアップⅢ	Fire Affinity Critical Damage Up III	擅火暴击伤害提升Ⅲ	擅火重擊傷害上升Ⅲ	得意属性が火属性の時、クリティカルダメージ+{0}%	While equipped to a character with Fire affinity, boosts critical damage by {0}%.	自身属性为火属性时，暴击伤害+{0}%。	自身屬性為火屬性時，重擊傷害+{0}%。
4990512	火得会心ダメージアップⅢ	Fire Affinity Critical Damage Up III	擅火暴击伤害提升Ⅲ	擅火重擊傷害上升Ⅲ	得意属性が火属性の時、クリティカルダメージ+{0}%	While equipped to a character with Fire affinity, boosts critical damage by {0}%.	自身属性为火属性时，暴击伤害+{0}%。	自身屬性為火屬性時，重擊傷害+{0}%。
4990513	ボスダメージブレイクアップⅢ	Boss Damage & Stun Up III	头目伤害破防提升Ⅲ	頭目傷害破防上升Ⅲ	ボスを攻撃時、スキルダメージ・ブレイクダメージ+{0}%	Boosts skill damage and stun damage by {0}% when attacking a boss.	攻击头目时，技能伤害与破防伤害+{0}%。	攻擊頭目時，技能傷害及破防傷害+{0}%。
4990514	ボスダメージブレイクアップⅢ	Boss Damage & Stun Up III	头目伤害破防提升Ⅲ	頭目傷害破防上升Ⅲ	ボスを攻撃時、スキルダメージ・ブレイクダメージ+{0}%	Boosts skill damage and stun damage by {0}% when attacking a boss.	攻击头目时，技能伤害与破防伤害+{0}%。	攻擊頭目時，技能傷害及破防傷害+{0}%。
4990515	ボスダメージブレイクアップⅢ	Boss Damage & Stun Up III	头目伤害破防提升Ⅲ	頭目傷害破防上升Ⅲ	ボスを攻撃時、スキルダメージ・ブレイクダメージ+{0}%	Boosts skill damage and stun damage by {0}% when attacking a boss.	攻击头目时，技能伤害与破防伤害+{0}%。	攻擊頭目時，技能傷害及破防傷害+{0}%。
4990516	ボスダメージブレイクアップⅢ	Boss Damage & Stun Up III	头目伤害破防提升Ⅲ	頭目傷害破防上升Ⅲ	ボスを攻撃時、スキルダメージ・ブレイクダメージ+{0}%	Boosts skill damage and stun damage by {0}% when attacking a boss.	攻击头目时，技能伤害与破防伤害+{0}%。	攻擊頭目時，技能傷害及破防傷害+{0}%。
4990517	ボスダメージブレイクアップⅢ	Boss Damage & Stun Up III	头目伤害破防提升Ⅲ	頭目傷害破防上升Ⅲ	ボスを攻撃時、スキルダメージ・ブレイクダメージ+{0}%	Boosts skill damage and stun damage by {0}% when attacking a boss.	攻击头目时，技能伤害与破防伤害+{0}%。	攻擊頭目時，技能傷害及破防傷害+{0}%。
4990518	氷得ブレイクアップⅢ	Ice Affinity Stun Up III	擅冰破防提升Ⅲ	擅冰破防上升Ⅲ	得意属性が氷属性の時、ブレイクダメージ+{0}%	While equipped to a character with Ice affinity, boosts stun damage by {0}%.	自身属性为冰属性时，破防伤害+{0}%。	自身屬性為冰屬性時，破防傷害+{0}%。
4990519	氷得ブレイクアップⅢ	Ice Affinity Stun Up III	擅冰破防提升Ⅲ	擅冰破防上升Ⅲ	得意属性が氷属性の時、ブレイクダメージ+{0}%	While equipped to a character with Ice affinity, boosts stun damage by {0}%.	自身属性为冰属性时，破防伤害+{0}%。	自身屬性為冰屬性時，破防傷害+{0}%。
4990520	氷得ブレイクアップⅢ	Ice Affinity Stun Up III	擅冰破防提升Ⅲ	擅冰破防上升Ⅲ	得意属性が氷属性の時、ブレイクダメージ+{0}%	While equipped to a character with Ice affinity, boosts stun damage by {0}%.	自身属性为冰属性时，破防伤害+{0}%。	自身屬性為冰屬性時，破防傷害+{0}%。
4990521	氷得ブレイクアップⅢ	Ice Affinity Stun Up III	擅冰破防提升Ⅲ	擅冰破防上升Ⅲ	得意属性が氷属性の時、ブレイクダメージ+{0}%	While equipped to a character with Ice affinity, boosts stun damage by {0}%.	自身属性为冰属性时，破防伤害+{0}%。	自身屬性為冰屬性時，破防傷害+{0}%。
4990522	氷得ブレイクアップⅢ	Ice Affinity Stun Up III	擅冰破防提升Ⅲ	擅冰破防上升Ⅲ	得意属性が氷属性の時、ブレイクダメージ+{0}%	While equipped to a character with Ice affinity, boosts stun damage by {0}%.	自身属性为冰属性时，破防伤害+{0}%。	自身屬性為冰屬性時，破防傷害+{0}%。
4990523	雷得ブレイクアップⅢ	Bolt Affinity Stun Up III	擅雷破防提升Ⅲ	擅雷破防上升Ⅲ	得意属性が雷属性の時、ブレイクダメージ+{0}%	While equipped to a character with Bolt affinity, boosts stun damage by {0}%.	自身属性为雷属性时，破防伤害+{0}%。	自身屬性為雷屬性時，破防傷害+{0}%。
4990524	雷得ブレイクアップⅢ	Bolt Affinity Stun Up III	擅雷破防提升Ⅲ	擅雷破防上升Ⅲ	得意属性が雷属性の時、ブレイクダメージ+{0}%	While equipped to a character with Bolt affinity, boosts stun damage by {0}%.	自身属性为雷属性时，破防伤害+{0}%。	自身屬性為雷屬性時，破防傷害+{0}%。
4990525	雷得ブレイクアップⅢ	Bolt Affinity Stun Up III	擅雷破防提升Ⅲ	擅雷破防上升Ⅲ	得意属性が雷属性の時、ブレイクダメージ+{0}%	While equipped to a character with Bolt affinity, boosts stun damage by {0}%.	自身属性为雷属性时，破防伤害+{0}%。	自身屬性為雷屬性時，破防傷害+{0}%。
4990526	雷得ブレイクアップⅢ	Bolt Affinity Stun Up III	擅雷破防提升Ⅲ	擅雷破防上升Ⅲ	得意属性が雷属性の時、ブレイクダメージ+{0}%	While equipped to a character with Bolt affinity, boosts stun damage by {0}%.	自身属性为雷属性时，破防伤害+{0}%。	自身屬性為雷屬性時，破防傷害+{0}%。
4990527	雷得ブレイクアップⅢ	Bolt Affinity Stun Up III	擅雷破防提升Ⅲ	擅雷破防上升Ⅲ	得意属性が雷属性の時、ブレイクダメージ+{0}%	While equipped to a character with Bolt affinity, boosts stun damage by {0}%.	自身属性为雷属性时，破防伤害+{0}%。	自身屬性為雷屬性時，破防傷害+{0}%。
4990528	氷得・弱点ダメージアップⅢ	Ice Weak Point Damage Up III	擅冰·弱点伤害提升Ⅲ	冰屬‧弱點傷害上升Ⅲ	得意属性が氷属性かつWEAK攻撃時、スキルダメージ+{0}%	While equipped to a character with Ice affinity, boosts skill damage by {0}% when attacking a weakness.	自身属性为冰属性且发动WEAK攻击时，技能伤害+{0}%。	自身屬性為冰屬性並WEAK攻擊時，技能傷害+{0}%。
4990529	氷得・弱点ダメージアップⅢ	Ice Weak Point Damage Up III	擅冰·弱点伤害提升Ⅲ	冰屬‧弱點傷害上升Ⅲ	得意属性が氷属性かつWEAK攻撃時、スキルダメージ+{0}%	While equipped to a character with Ice affinity, boosts skill damage by {0}% when attacking a weakness.	自身属性为冰属性且发动WEAK攻击时，技能伤害+{0}%。	自身屬性為冰屬性並WEAK攻擊時，技能傷害+{0}%。
4990530	氷得・弱点ダメージアップⅢ	Ice Weak Point Damage Up III	擅冰·弱点伤害提升Ⅲ	冰屬‧弱點傷害上升Ⅲ	得意属性が氷属性かつWEAK攻撃時、スキルダメージ+{0}%	While equipped to a character with Ice affinity, boosts skill damage by {0}% when attacking a weakness.	自身属性为冰属性且发动WEAK攻击时，技能伤害+{0}%。	自身屬性為冰屬性並WEAK攻擊時，技能傷害+{0}%。
4990531	氷得・弱点ダメージアップⅢ	Ice Weak Point Damage Up III	擅冰·弱点伤害提升Ⅲ	冰屬‧弱點傷害上升Ⅲ	得意属性が氷属性かつWEAK攻撃時、スキルダメージ+{0}%	While equipped to a character with Ice affinity, boosts skill damage by {0}% when attacking a weakness.	自身属性为冰属性且发动WEAK攻击时，技能伤害+{0}%。	自身屬性為冰屬性並WEAK攻擊時，技能傷害+{0}%。
4990532	氷得・弱点ダメージアップⅢ	Ice Weak Point Damage Up III	擅冰·弱点伤害提升Ⅲ	冰屬‧弱點傷害上升Ⅲ	得意属性が氷属性かつWEAK攻撃時、スキルダメージ+{0}%	While equipped to a character with Ice affinity, boosts skill damage by {0}% when attacking a weakness.	自身属性为冰属性且发动WEAK攻击时，技能伤害+{0}%。	自身屬性為冰屬性並WEAK攻擊時，技能傷害+{0}%。
4990533	クーケン島ダメージアップⅢ	Kurken Island Damage Up III	库肯岛伤害提升Ⅲ	庫肯島傷害上升Ⅲ	「クーケン島」の味方全員のスキルダメージ+{0}%	Boosts all Kurken Island allies' skill damage by {0}%.	有“库肯岛”标签的我方全体技能伤害+{0}%。	「庫肯島」的我方全體技能傷害+{0}%。
4990534	クーケン島ダメージアップⅢ	Kurken Island Damage Up III	库肯岛伤害提升Ⅲ	庫肯島傷害上升Ⅲ	「クーケン島」の味方全員のスキルダメージ+{0}%	Boosts all Kurken Island allies' skill damage by {0}%.	有“库肯岛”标签的我方全体技能伤害+{0}%。	「庫肯島」的我方全體技能傷害+{0}%。
4990535	クーケン島ダメージアップⅢ	Kurken Island Damage Up III	库肯岛伤害提升Ⅲ	庫肯島傷害上升Ⅲ	「クーケン島」の味方全員のスキルダメージ+{0}%	Boosts all Kurken Island allies' skill damage by {0}%.	有“库肯岛”标签的我方全体技能伤害+{0}%。	「庫肯島」的我方全體技能傷害+{0}%。
